key,ticker,filing_type,entity_text,entity_type,score
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Global Select Market,ORG,0.8960000276565552
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Rule 405,MISC,0.8289999961853027
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Securities Act of 1933,MISC,0.9850000143051147
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Securities,MISC,0.9739999771118164
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Exchange,ORG,0.7049999833106995
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Act of,MISC,0.99099999666214
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Exchange Act,MISC,0.9549999833106996
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"Leadership Development, Inclusion and Compensation Committee",ORG,0.9980000257492064
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,LDICC,ORG,0.915000021457672
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Board of Directors of Alphabet Inc,ORG,0.9649999737739564
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,“ Alphabet ”,ORG,0.9110000133514404
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Ruth Porat,PER,0.8690000176429749
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Alphabet and Google LLC,ORG,0.9980000257492064
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Google ”,ORG,0.8650000095367432
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Google,ORG,0.9819999933242798
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Google,ORG,0.972000002861023
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Kent,ORG,0.9449999928474426
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Walker,ORG,0.8029999732971191
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Alpha,ORG,0.6650000214576721
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,Google,ORG,0.9739999771118164
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"$5,000,000,",MONEY,1.0
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"$18,000,000.",MONEY,1.0
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"$12,000,000,",MONEY,1.0
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"$23,000,000.",MONEY,1.0
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"$12,000,000,",MONEY,1.0
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"$23,000,000.",MONEY,1.0
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"$5,000,000,",MONEY,1.0
GOOGL_8-K_0001193125-23-110657,GOOGL,8-K,"$18,000,000.",MONEY,1.0
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Rule,MISC,0.5450000166893005
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Exchange Act,MISC,0.8220000267028809
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Rule,MISC,0.5889999866485596
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Exchange Act,MISC,0.9470000267028807
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,CF,MISC,0.6549999713897705
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Exchange Act,MISC,0.968999981880188
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,CF,MISC,0.8640000224113464
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Act,MISC,0.8379999995231628
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Nasdaq Stock Market LLC,ORG,0.9570000171661376
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Nasdaq Global Select Market,ORG,0.8410000205039978
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Nasdaq Stock Market LLC,ORG,0.9959999918937684
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Na,MISC,0.8539999723434448
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Rule 405,MISC,0.9419999718666076
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Securities Act of 1933,MISC,0.9190000295639038
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Securities,MISC,0.968999981880188
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Exchange,ORG,0.640999972820282
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Act of,MISC,0.984000027179718
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Exchange,ORG,0.8349999785423279
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Act,MISC,0.800000011920929
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Alphabet Inc,ORG,0.9639999866485596
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Alphabet Inc,ORG,0.9990000128746032
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,“ Alphabet ”,ORG,0.9589999914169312
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Alphabet,ORG,0.9980000257492064
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Alpha,ORG,0.6320000290870667
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Inc,ORG,0.9860000014305116
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Alpha,ORG,0.8700000047683716
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Securities,ORG,0.9919999837875366
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Exchange,ORG,0.953000009059906
GOOGL_8-K_0001193125-23-163590,GOOGL,8-K,Commission,ORG,0.7099999785423279
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Eli Lilly,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Lilly Research Laboratories,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Eli Lilly,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Oncology,ORG,0.9419999718666076
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Diabetes,ORG,0.8899999856948853
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Global Manufacturing & Quality and Research & Development,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Tel Aviv University,ORG,0.99099999666214
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Hebrew University,ORG,0.9940000176429749
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Bay Area,LOC,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Google,ORG,0.9980000257492064
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Alphabet,ORG,0.996999979019165
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,AI,MISC,0.996999979019165
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Ana,ORG,0.593999981880188
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Google,ORG,0.996999979019165
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Alphabet Inc,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Alphabet,ORG,0.9959999918937684
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Google,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Larry Page,PER,1.0
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Sergey Brin,PER,0.996999979019165
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Google,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Mountain View,LOC,0.9850000143051147
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Calif,LOC,0.9990000128746032
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Search,ORG,0.9390000104904176
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Ads,ORG,0.8220000267028809
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Chrome,ORG,0.6370000243186951
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,Cloud,ORG,0.7400000095367432
GOOGL_8-K_0001193125-24-154725,GOOGL,8-K,YouTube,ORG,0.9789999723434448
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Exchange Act,MISC,0.9390000104904176
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,CF,MISC,0.6510000228881836
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Exchange Act,MISC,0.9900000095367432
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,CF,MISC,0.9639999866485596
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Exchange Act,MISC,0.99099999666214
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,CF,MISC,0.8130000233650208
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Act,MISC,0.8149999976158142
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Na,ORG,0.5920000076293945
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Na,MISC,0.527999997138977
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Rule 405,MISC,0.8980000019073486
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Securities Act of 1933,MISC,0.99099999666214
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Securities,MISC,0.975000023841858
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Exchange,ORG,0.7599999904632568
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Act of,MISC,0.9950000047683716
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Exchange Act,MISC,0.9610000252723694
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Co,ORG,0.628000020980835
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Alphabet Inc,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Alphabet ”,ORG,0.9739999771118164
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Alphabet and Google LLC,ORG,0.975000023841858
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,Ana,ORG,0.9039999842643738
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,"Leadership Development, Inclusion and Comp",ORG,0.9850000143051147
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,"$1,000,000.",MONEY,1.0
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,$9.9 million,MONEY,1.0
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,$13.1 million,MONEY,1.0
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,$17.0 million,MONEY,1.0
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,$6.0 million,MONEY,1.0
GOOGL_8-K_0001193125-24-157498,GOOGL,8-K,$5.0 million,MONEY,1.0
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Exchange Act,MISC,0.944000005722046
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,CF,MISC,0.6980000138282776
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Exchange Act,MISC,0.9879999756813048
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,CF,MISC,0.9660000205039978
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Exchange Act,MISC,0.99099999666214
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,CF,MISC,0.8569999933242798
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Act,MISC,0.8090000152587891
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Na,MISC,0.8600000143051147
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Global Select Market,ORG,0.8479999899864197
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Na,MISC,0.9380000233650208
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Rule 405,MISC,0.8339999914169312
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Securities Act of 1933,MISC,0.9850000143051147
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Securities,MISC,0.9700000286102296
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Exchange,ORG,0.6700000166893005
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Act of,MISC,0.9929999709129332
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Exchange Act,MISC,0.9589999914169312
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Alphabet Inc,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Alphabet ”,ORG,0.9079999923706056
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Alphabet,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,Alphabet,ORG,0.9980000257492064
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,14,MISC,0.777999997138977
GOOGL_8-K_0001193125-24-160721,GOOGL,8-K,U. S. Securities and Exchange Commission,ORG,0.9860000014305116
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Tutanota LLC,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Alphabet,ORG,0.996999979019165
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Tutanota LLC,ORG,0.9980000257492064
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Tutanota LLC,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,U. S,ORG,0.915000021457672
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Securities and Exchange Commission,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,SEC,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,U. S.,LOC,0.975000023841858
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Alphabet,ORG,0.9890000224113464
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Tutanota LLC,ORG,0.9980000257492064
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Alphabet,ORG,0.9879999756813048
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Tutanota LLC,ORG,0.9990000128746032
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Tutanota LLC,ORG,0.9980000257492064
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,New York City,LOC,0.9990000128746032
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Tutanota LLC,ORG,0.996999979019165
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,SEC,ORG,0.9980000257492064
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Alphabet,ORG,0.9959999918937684
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Tutanota LLC,ORG,0.9980000257492064
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Alphabet,ORG,0.9919999837875366
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Alpha,ORG,0.5440000295639038
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Inc,ORG,0.977999985218048
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Alpha,ORG,0.5759999752044678
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Google,ORG,0.9629999995231628
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,Google,ORG,0.9490000009536744
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,$180,MONEY,1.0
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,GOOG,TICKER,1.0
GOOGL_8-K_0001193125-24-168745,GOOGL,8-K,GOOGL,TICKER,1.0
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,In,MISC,0.675000011920929
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Rule 425,MISC,0.7279999852180481
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Securities Act,MISC,0.9929999709129332
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Exchange Act,MISC,0.9449999928474426
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Rule,MISC,0.7549999952316284
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Exchange Act,MISC,0.9869999885559082
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,CF,MISC,0.7179999947547913
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Rule,MISC,0.515999972820282
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Exchange Act,MISC,0.972000002861023
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,CF,MISC,0.4979999959468841
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Securities,ORG,0.959999978542328
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Act,MISC,0.8759999871253967
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Na,MISC,0.8920000195503235
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Na,MISC,0.8600000143051147
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Rule 405,MISC,0.9179999828338624
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Securities Act of 1933,MISC,0.959999978542328
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Securities,MISC,0.9769999980926514
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Exchange,ORG,0.6639999747276306
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Act of,MISC,0.99099999666214
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Exchange Act,MISC,0.9160000085830688
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,U. S. Department of Justice,ORG,0.9950000047683716
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Alphabet Inc,ORG,0.9990000128746032
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Alphabet ”,ORG,0.944000005722046
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Google LLC,ORG,0.9990000128746032
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Google ”,ORG,0.9670000076293944
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Alphabet,ORG,0.9990000128746032
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Google,ORG,0.9980000257492064
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Google,ORG,0.9929999709129332
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Securities Exchange,ORG,0.9769999980926514
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,AL,ORG,0.890999972820282
GOOGL_8-K_0001652044-23-000005,GOOGL,8-K,Kathryn,ORG,0.621999979019165
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,non,MISC,0.574999988079071
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,non,MISC,0.6069999933242798
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Google,ORG,0.972000002861023
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Google Network,ORG,0.8930000066757202
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Google,ORG,0.9819999933242798
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Google,ORG,0.9649999737739564
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Google Services,ORG,0.7620000243186951
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Google,ORG,0.975000023841858
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$76 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$283 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$1.9 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$2.3 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$0.5 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$3.4 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$0.001,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$0.001,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$1.5 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$193 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$272 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$1.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$0.08,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$80.1 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$5.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$75.1 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$76.5 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$8.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$68.5 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$294.2 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$36.7 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,$257.5 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,GOOGL,TICKER,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Q4 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Q4 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000013,GOOGL,8-K,Q4 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Alphabet,ORG,0.9980000257492064
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,DeepMind,ORG,0.9810000061988832
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Deep,ORG,0.9919999837875366
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Alphabet,ORG,0.7540000081062317
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Google Services,ORG,0.9470000267028807
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Google,ORG,0.9959999918937684
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Cloud,ORG,0.9700000286102296
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,$1.9 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,$2.3 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,$0.5 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,$3.4 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,$149 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,$2.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,$149 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,$2.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Q1 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Q2 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Q3 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Q4 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Q1 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Q2 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Q3 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000034,GOOGL,8-K,Q4 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,SEC,ORG,0.9980000257492064
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Google,ORG,0.9900000095367432
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Google Network,ORG,0.8790000081062317
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Google,ORG,0.9900000095367432
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Google,ORG,0.9890000224113464
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Google Services,ORG,0.8840000033378601
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$69.8 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$2.6 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$988 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$278 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$84 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$2.5 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$2.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$564 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$988 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$770 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$0.06,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$0.06,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$70.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$0.001,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$0.001,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$149 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$2.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$149 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$2.0 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$377 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$118 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$104 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$391 million,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$0.03,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$71.9 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$4.1 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$67.7 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$68.3 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$7.1 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,$75.4 billion,MONEY,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Q1 2023,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Q1 2023,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Q1 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Q2 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Q3 2022,FISCAL_PERIOD,1.0
GOOGL_8-K_0001652044-23-000041,GOOGL,8-K,Q4 2022,FISCAL_PERIOD,1.0
